event_date,shift_start,shift_end,client_name,venue_name,position_id,additional_title,position_description
2026-04-28,2026-04-28 12:00:00,2026-04-28 20:30:00,Childrens Hospital Los Angeles,Childrens Hospital Los Angeles,104,Food Service Worker,General
2026-04-28,2026-04-28 12:00:00,2026-04-28 20:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,102,,Cook 2
2026-04-28,2026-04-28 12:00:00,2026-04-28 20:30:00,"Manhattan Beach Hotel TRS LLC., dba Westdrift Manhattan Beach",Manhattan Beach Hotel | Banquet,115,,Server 2
2026-04-28,2026-04-28 12:00:00,2026-04-28 20:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,110,,Prep Cook 2
2026-04-28,2026-04-28 12:00:00,2026-04-28 20:30:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,102,,Cook 2
2026-04-28,2026-04-28 12:00:00,2026-04-28 20:30:00,VEA Hotel - Newport Beach,VEA Hotel - Newport Beach | Cooks,102,,Cook 2
2026-04-28,2026-04-28 12:30:00,2026-04-28 18:30:00,Wolfgang Puck Catering,Wolfgang Puck Catering - L.A. Live,102,,Cook 2
2026-04-28,2026-04-28 13:00:00,2026-04-28 18:00:00,Griffin Club Los Angeles,Griffin Club Los Angeles,105,,Dishwasher
2026-04-28,2026-04-28 13:00:00,2026-04-28 21:30:00,VEA Hotel - Newport Beach,VEA Hotel - Newport Beach | Cooks,102,,Cook 2
2026-04-28,2026-04-28 13:30:00,2026-04-28 19:30:00,The Vered,The Vered,102,TB and LIVE Scan Required - Ongoing Shift - Do not publish,Cook 2
2026-04-28,2026-04-28 14:00:00,2026-04-28 22:30:00,Blue Devils Lessee LLC | Hyatt Centric Delfina Santa Monica,Hyatt Centric Delfina Santa Monica,264,Ongoing Assignment - Read description before signing up,Event Supervisor
2026-04-28,2026-04-28 14:00:00,2026-04-28 22:30:00,Commerce Casino,Commerce Casino - High Limit Kitchen | FOH | MON - TH,101,with runner and cashier duties,Cashier
2026-04-28,2026-04-28 14:00:00,2026-04-28 22:00:00,Hotel Bel Air,Hotel Bel Air - Swan Cafe,102,,Cook 2
2026-04-28,2026-04-28 14:00:00,2026-04-28 22:30:00,Martin Luther King Jr Hospital,Martin Luther King Jr. Hospital | BOH,102,,Cook 2
2026-04-28,2026-04-28 14:00:00,2026-04-28 22:30:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,105,,Dishwasher
2026-04-28,2026-04-28 14:00:00,2026-04-28 22:00:00,Viceroy Santa Monica Hotel,Viceroy Santa Monica Hotel,264,,Event Supervisor
2026-04-28,2026-04-28 14:30:00,2026-04-28 23:00:00,Commerce Casino,Commerce Casino - Employee Dining Room,102,,Cook 2
2026-04-28,2026-04-28 15:00:00,2026-04-28 23:30:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Butler Department,115,Butler/Porter,Server 2
2026-04-28,2026-04-28 15:00:00,2026-04-28 23:30:00,Henry Mayo Newhall Hospital,Henry Mayo Newhall Hospital,118,Dishwasher | Deep Cleaning | Must be TB and Physical Tested before Shift,Utility
2026-04-28,2026-04-28 15:00:00,2026-04-28 21:00:00,"Manhattan Beach Hotel TRS LLC., dba Westdrift Manhattan Beach",Manhattan Beach Hotel | Banquet,98,,Bartender 2
2026-04-28,2026-04-28 15:00:00,2026-04-28 21:00:00,"Manhattan Beach Hotel TRS LLC., dba Westdrift Manhattan Beach",Manhattan Beach Hotel | Banquet,96,,Barback
2026-04-28,2026-04-28 15:00:00,2026-04-28 20:00:00,Wolfgang Puck Catering,Wolfgang Puck Catering BOH | Offsite,102,,Cook 2
2026-04-28,2026-04-28 15:30:00,2026-04-28 22:00:00,Malibu Beach Inn,Malibu Beach Inn - BOH,105,,Dishwasher
2026-04-28,2026-04-28 15:30:00,2026-04-29 00:00:00,"Manhattan Beach Hotel TRS LLC., dba Westdrift Manhattan Beach",Manhattan Beach Hotel | Banquet,264,,Event Supervisor
2026-04-28,2026-04-28 16:00:00,2026-04-28 22:30:00,Malibu Beach Inn,Malibu Beach Inn - BOH,102,Line Cook,Cook 2
2026-04-28,2026-04-28 16:00:00,2026-04-28 21:00:00,"Manhattan Beach Hotel TRS LLC., dba Westdrift Manhattan Beach",Manhattan Beach Hotel | Banquet,96,,Barback
2026-04-28,2026-04-28 17:00:00,2026-04-29 01:30:00,Pepperdine University,Pepperdine University - HAWC Cafe & Store,102,,Cook 2
2026-04-28,2026-04-28 18:00:00,2026-04-28 23:00:00,Viceroy Santa Monica Hotel,Viceroy Santa Monica Hotel,105,URGENT,Dishwasher
2026-04-28,2026-04-28 22:00:00,2026-04-29 06:30:00,Commerce Casino,Commerce Casino - Employee Dining Room,102,,Cook 2
2026-04-29,2026-04-29 05:00:00,2026-04-29 13:30:00,Google Spruce Goose Offices,Google Spruce Goose - Catering Operations,102,,Cook 2
2026-04-29,2026-04-29 05:00:00,2026-04-29 13:30:00,People Assisting the Homeless,People Assisting the Homeless - YWCA,110,,Prep Cook 2
2026-04-29,2026-04-29 05:00:00,2026-04-29 13:30:00,PIH Health - Good Samaritan Hospital,PIH Health - Good Samaritan Hospital,290,,Cook 3
2026-04-29,2026-04-29 05:00:00,2026-04-29 13:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,102,,Cook 2
2026-04-29,2026-04-29 05:00:00,2026-04-29 13:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,110,,Prep Cook 2
2026-04-29,2026-04-29 05:30:00,2026-04-29 11:00:00,Empowered 4 Life Foundation,@ Empowered 4 Life Foundation,110,,Prep Cook 2
2026-04-29,2026-04-29 05:30:00,2026-04-29 15:00:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,102,,Cook 2
2026-04-29,2026-04-29 06:00:00,2026-04-29 14:30:00,Bel Air Bay Club ,Bel Air Bay Club - Upper Club,102,,Cook 2
2026-04-29,2026-04-29 06:00:00,2026-04-29 13:30:00,Beverly Hills Unified School District,BHUSD - Beverly Hills High School,104,,General
2026-04-29,2026-04-29 06:00:00,2026-04-29 13:30:00,Beverly Hills Unified School District,BHUSD - Beverly Hills High School,110,,Prep Cook 2
2026-04-29,2026-04-29 06:00:00,2026-04-29 14:30:00,Capital Group - Irvine,Capital Group - Irvine | BOH,102,,Cook 2
2026-04-29,2026-04-29 06:00:00,2026-04-29 14:30:00,Capital Group - Irvine,Capital Group - Irvine | FOH,101,,Cashier
2026-04-29,2026-04-29 06:00:00,2026-04-29 14:30:00,Colburn Music School,Colburn Music School,102,,Cook 2
2026-04-29,2026-04-29 06:00:00,2026-04-29 14:30:00,Disney Studios,Disney Studios | GC3 Cafe Glendale,102,,Cook 2
2026-04-29,2026-04-29 06:00:00,2026-04-29 14:30:00,Edwards Lifesciences,Edwards Lifesciences FOH Bldg. C,101,,Cashier
2026-04-29,2026-04-29 06:00:00,2026-04-29 14:30:00,Edwards Lifesciences,Edwards Lifesciences FOH Bldg. C,101,,Cashier
2026-04-29,2026-04-29 06:00:00,2026-04-29 14:30:00,Edwards Lifesciences,Edwards Lifesciences FOH Bldg. C,101,,Cashier
2026-04-29,2026-04-29 06:00:00,2026-04-29 14:30:00,"Fox Studio Lot, LLC",Fox Studio - Commissary,102,,Cook 2
2026-04-29,2026-04-29 06:00:00,2026-04-29 15:00:00,"Fox Studio Lot, LLC",Fox Studio - News Cafe BoH,102,,Cook 2
2026-04-29,2026-04-29 06:00:00,2026-04-29 15:00:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,102,,Cook 2
2026-04-29,2026-04-29 06:00:00,2026-04-29 15:30:00,Google Spruce Goose Offices,Google Spruce Goose - Catering Operations,115,,Server 2
2026-04-29,2026-04-29 06:00:00,2026-04-29 14:30:00,Jet Propulsion Laboratory,JPL - Cafe 303,102,,Cook 2
2026-04-29,2026-04-29 06:00:00,2026-04-29 14:30:00,L.A. Rams,L.A. Rams,102,,Cook 2
2026-04-29,2026-04-29 06:00:00,2026-04-29 14:30:00,Martin Luther King Jr Hospital,Martin Luther King Jr. Hospital | BOH,102,,Cook 2
2026-04-29,2026-04-29 06:00:00,2026-04-29 14:30:00,Park Place Plaza,Park Place Plaza,115,with Barista Duties,Server 2
2026-04-29,2026-04-29 06:00:00,2026-04-29 14:00:00,The Westin Long Beach,The Westin Long Beach,105,,Dishwasher
2026-04-29,2026-04-29 06:15:00,2026-04-29 14:45:00,Disney Studios,Disney Studios | Big D Cafe Glendale,102,,Cook 2
2026-04-29,2026-04-29 06:30:00,2026-04-29 14:30:00,Amgen Thousand Oaks,Amgen Thousand Oaks - Bistro Cafe,102,,Cook 2
2026-04-29,2026-04-29 06:30:00,2026-04-29 13:30:00,Beverly Hills Unified School District,BHUSD- El Rodeo Elementary,288,,Cook 1
2026-04-29,2026-04-29 06:30:00,2026-04-29 14:00:00,Beverly Hills Unified School District,BHUSD- El Rodeo Elementary,104,,General
2026-04-29,2026-04-29 06:30:00,2026-04-29 15:00:00,California Endowment ,California Endowment,102,,Cook 2
2026-04-29,2026-04-29 06:30:00,2026-04-29 15:00:00,Childrens Hospital Los Angeles,Childrens Hospital Los Angeles,105,,Dishwasher
2026-04-29,2026-04-29 06:30:00,2026-04-29 15:00:00,Disney Studios,Disney Studios | Big D Cafe Glendale,102,4 Day Assignment for Monday 4/27 to Thursday 4/30,Cook 2
2026-04-29,2026-04-29 06:30:00,2026-04-29 14:30:00,Google Spruce Goose Offices,Google Spruce Goose - Cafe,102,"Cooks will work in 320 Cafe, ask for Chef Ryan Rizzuto",Cook 2
2026-04-29,2026-04-29 06:30:00,2026-04-29 15:00:00,Masimo Technology Cafe,Masimo Technology Cafe | FOH,115,,Server 2
2026-04-29,2026-04-29 06:30:00,2026-04-29 14:00:00,Park Place Plaza,Park Place Plaza,115,,Server 2
2026-04-29,2026-04-29 06:30:00,2026-04-29 15:00:00,The Archer School for Girls,The Archer School for Girls,102,Read Description Thoroughly,Cook 2
2026-04-29,2026-04-29 06:30:00,2026-04-29 15:00:00,The Archer School for Girls,The Archer School for Girls,290,,Cook 3
2026-04-29,2026-04-29 06:30:00,2026-04-29 15:00:00,The Archer School for Girls,The Archer School for Girls,102,,Cook 2
2026-04-29,2026-04-29 07:00:00,2026-04-29 14:00:00,Beverly Hills Unified School District,BHUSD - Horace Mann Elementary School,110,,Prep Cook 2
2026-04-29,2026-04-29 07:00:00,2026-04-29 14:00:00,Beverly Hills Unified School District,BHUSD - Beverly Hills High School,105,,Dishwasher
2026-04-29,2026-04-29 07:00:00,2026-04-29 14:00:00,Capital Group - Los Angeles,Capital Group - Los Angeles,105,,Dishwasher
2026-04-29,2026-04-29 07:00:00,2026-04-29 15:30:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Butler Department,115,Butler/Porter,Server 2
2026-04-29,2026-04-29 07:00:00,2026-04-29 15:00:00,Guckenheimer Cafe at Red Bull,Guckenheimer Cafe at Red Bull - Front of House,97,,Barista 2
2026-04-29,2026-04-29 07:00:00,2026-04-29 15:30:00,L.A. Rams,L.A. Rams,105,,Dishwasher
2026-04-29,2026-04-29 07:00:00,2026-04-29 15:30:00,L.A. Rams,L.A. Rams,102,,Cook 2
2026-04-29,2026-04-29 07:00:00,2026-04-29 15:30:00,Martin Luther King Jr Hospital,Martin Luther King Jr. Hospital | BOH,102,,Cook 2
2026-04-29,2026-04-29 07:00:00,2026-04-29 15:30:00,NBC Universal,NBC Universal Studios | The Market Place,102,,Cook 2
2026-04-29,2026-04-29 07:00:00,2026-04-29 15:00:00,Newport Harbor Yacht Club,Newport Harbor Yacht Club | Banquets,105,Heavy Lifting - Read Description,Dishwasher
2026-04-29,2026-04-29 07:00:00,2026-04-29 15:30:00,"Platinum Equity, LLC",Platinum Equity LLC,102,,Cook 2
2026-04-29,2026-04-29 07:00:00,2026-04-29 15:00:00,RAND Corporation,RAND Corporation,102,,Cook 2
2026-04-29,2026-04-29 07:00:00,2026-04-29 15:00:00,The Archer School for Girls,The Archer School for Girls,105,,Dishwasher
2026-04-29,2026-04-29 07:00:00,2026-04-29 15:30:00,The Getty Center,The Getty Center - Cafe,102,,Cook 2
2026-04-29,2026-04-29 07:00:00,2026-04-29 14:00:00,Union Station Homeless Services,Union Station Homeless Services - Adult Center,102,,Cook 2
2026-04-29,2026-04-29 07:00:00,2026-04-29 14:30:00,Wolfgang Puck Catering,Wolfgang Puck Catering - Hollywood & Highland,102,,Cook 2
2026-04-29,2026-04-29 07:30:00,2026-04-29 15:30:00,Amgen Thousand Oaks,Amgen Thousand Oaks - Bistro Cafe,105,,Dishwasher
2026-04-29,2026-04-29 07:30:00,2026-04-29 15:00:00,Cedars Sinai Medical Center,Cedars Sinai Medical Center - Pavilion,102,Grill Cook,Cook 2
2026-04-29,2026-04-29 07:30:00,2026-04-29 16:00:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,105,,Dishwasher
2026-04-29,2026-04-29 07:30:00,2026-04-29 16:00:00,Guckenheimer Cafe at Red Bull,Guckenheimer Cafe at Red Bull - Back of House,105,,Dishwasher
2026-04-29,2026-04-29 07:30:00,2026-04-29 16:00:00,NFL LA Huddle Cafe,NFL LA Huddle Cafe,105,,Dishwasher
2026-04-29,2026-04-29 07:45:00,2026-04-29 15:30:00,Disney Studios,Disney Studios | Rotunda Restaurant,99,,Busser
2026-04-29,2026-04-29 08:00:00,2026-04-29 13:30:00,Beverly Hills Unified School District,BHUSD - Beverly Vista Middle School,110,,Prep Cook 2
2026-04-29,2026-04-29 08:00:00,2026-04-29 16:30:00,Edwards Lifesciences,Edwards Lifesciences FOH Bldg. C,101,,Cashier
2026-04-29,2026-04-29 08:00:00,2026-04-29 15:00:00,Google Spruce Goose Offices,Google Spruce Goose - Cafe,97,Read Description Throughly,Barista 2
2026-04-29,2026-04-29 08:00:00,2026-04-29 16:00:00,Hotel Bel Air,Hotel Bel Air - Main Kitchen,110,,Prep Cook 2
2026-04-29,2026-04-29 08:00:00,2026-04-29 14:00:00,Malibu Beach Inn,Malibu Beach Inn - BOH,105,,Dishwasher
2026-04-29,2026-04-29 08:00:00,2026-04-29 16:00:00,NBC Universal,NBC Universal Studios | The Market Place,102,,Cook 2
2026-04-29,2026-04-29 08:00:00,2026-04-29 16:30:00,PIH Health - Downey Hospital,PIH Health - Downey Hospital,105,,Dishwasher
2026-04-29,2026-04-29 08:00:00,2026-04-29 16:30:00,"Platinum Equity, LLC",Platinum Equity LLC,102,,Cook 2
2026-04-29,2026-04-29 08:00:00,2026-04-29 16:30:00,"Platinum Equity, LLC",Platinum Equity LLC,105,,Dishwasher
2026-04-29,2026-04-29 08:00:00,2026-04-29 16:00:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,105,,Dishwasher
2026-04-29,2026-04-29 08:00:00,2026-04-29 16:30:00,The Getty Center,The Getty Center - Catering,102,Please request Chris Hurley and Mario Deras,Cook 2
2026-04-29,2026-04-29 08:00:00,2026-04-29 16:30:00,The Wonderful Company,The Wonderful Company,97,,Barista 2
2026-04-29,2026-04-29 08:30:00,2026-04-29 17:00:00,Google Spruce Goose Offices,Google Spruce Goose - Catering Operations,115,,Server 2
2026-04-29,2026-04-29 08:30:00,2026-04-29 17:00:00,"Platinum Equity, LLC",Platinum Equity LLC,102,,Cook 2
2026-04-29,2026-04-29 09:00:00,2026-04-29 15:00:00,Google Spruce Goose Offices,Google Spruce Goose - Cafe,104,Dishwasher,General
2026-04-29,2026-04-29 09:00:00,2026-04-29 17:00:00,Malibu Beach Inn,Malibu Beach Inn - BOH,107,Housekeeping,Houseperson
2026-04-29,2026-04-29 09:00:00,2026-04-29 17:00:00,Netflix,Netflix - NOV - WPC- Catering Service,102,,Cook 2
2026-04-29,2026-04-29 09:30:00,2026-04-29 18:00:00,Netflix,Netflix - NOV - WPC- Catering Service,97,May I please request Maria Zuniga.,Barista 2
2026-04-29,2026-04-29 10:00:00,2026-04-29 18:30:00,Four Seasons Hotel Westlake Village,Four Seasons Hotel Westlake Village ,102,pastry experience preferred,Cook 2
2026-04-29,2026-04-29 10:00:00,2026-04-29 14:30:00,Google Spruce Goose Offices,Google Spruce Goose - Cafe,104,,General
2026-04-29,2026-04-29 10:00:00,2026-04-29 18:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,102,,Cook 2
2026-04-29,2026-04-29 10:00:00,2026-04-29 18:00:00,"Manhattan Beach Hotel TRS LLC., dba Westdrift Manhattan Beach",Manhattan Beach Hotel | Banquet,96,,Barback
2026-04-29,2026-04-29 10:00:00,2026-04-29 18:00:00,"Manhattan Beach Hotel TRS LLC., dba Westdrift Manhattan Beach",Manhattan Beach Hotel | Banquet,98,,Bartender 2
2026-04-29,2026-04-29 10:30:00,2026-04-29 22:30:00,Google Spruce Goose Offices,Google Spruce Goose - Catering Operations,317,Miguel Sanchez ,Captain
2026-04-29,2026-04-29 11:00:00,2026-04-29 19:00:00,Catalina Island Marine Institute,Camp Toyon Bay,102,Mon- Friday Assign. | Travel pay offered | Island/Camp Living for a week,Cook 2
2026-04-29,2026-04-29 11:00:00,2026-04-29 19:30:00,Catalina Island Marine Institute,Camp Fox,102,Mon- Fri Assign. | Travel pay offered | Island/Camp Living for a week,Cook 2
2026-04-29,2026-04-29 11:00:00,2026-04-29 19:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,102,,Cook 2
2026-04-29,2026-04-29 11:00:00,2026-04-29 15:00:00,Renaissance LA Airport Hotel,Renaissance LA Airport Hotel (Kitchen),115,,Server 2
2026-04-29,2026-04-29 12:00:00,2026-04-29 20:30:00,Cedars Sinai Medical Center,Cedars Sinai - Plaza & Cafe,102,Grill Cook,Cook 2
2026-04-29,2026-04-29 12:00:00,2026-04-29 20:30:00,Childrens Hospital Los Angeles,Childrens Hospital Los Angeles,104,Food Service Worker,General
2026-04-29,2026-04-29 12:00:00,2026-04-29 20:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,102,Grill Cook,Cook 2
2026-04-29,2026-04-29 12:00:00,2026-04-29 20:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,110,,Prep Cook 2
2026-04-29,2026-04-29 12:00:00,2026-04-29 20:30:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,102,,Cook 2
2026-04-29,2026-04-29 13:00:00,2026-04-29 20:00:00,MCP Catering,@ MCP Catering-Offsite,102,Professional with cooking experience,Cook 2
2026-04-29,2026-04-29 13:00:00,2026-04-29 21:30:00,VEA Hotel - Newport Beach,VEA Hotel - Newport Beach | Cooks,102,,Cook 2
2026-04-29,2026-04-29 14:00:00,2026-04-29 22:00:00,Academy Museum of Motion Pictures,Academy Museum of Motion Pictures - Fanny's Restaurant,105,,Dishwasher
2026-04-29,2026-04-29 14:00:00,2026-04-29 22:30:00,Blue Devils Lessee LLC | Hyatt Centric Delfina Santa Monica,Hyatt Centric Delfina Santa Monica,264,Ongoing Assignment - Read description before signing up,Event Supervisor
2026-04-29,2026-04-29 14:00:00,2026-04-29 22:30:00,Commerce Casino,Commerce Casino - High Limit Kitchen | FOH | MON - TH,101,with runner and cashier duties,Cashier
2026-04-29,2026-04-29 14:00:00,2026-04-29 22:00:00,Hotel Bel Air,Hotel Bel Air - Swan Cafe,102,,Cook 2
2026-04-29,2026-04-29 14:00:00,2026-04-29 22:30:00,Martin Luther King Jr Hospital,Martin Luther King Jr. Hospital | BOH,102,,Cook 2
2026-04-29,2026-04-29 14:00:00,2026-04-29 22:30:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,105,,Dishwasher
2026-04-29,2026-04-29 14:30:00,2026-04-29 23:00:00,Commerce Casino,Commerce Casino - Employee Dining Room,102,,Cook 2
2026-04-29,2026-04-29 14:30:00,2026-04-29 23:00:00,VH Property Corp. dba Trump National Golf Club Los Angeles,Trump National Golf Course Los Angeles | BOH,102,,Cook 2
2026-04-29,2026-04-29 14:30:00,2026-04-29 22:30:00,Viceroy Santa Monica Hotel,Viceroy Santa Monica Hotel,264,,Event Supervisor
2026-04-29,2026-04-29 15:00:00,2026-04-29 22:00:00,Academy Museum of Motion Pictures,Academy Museum of Motion Pictures - Fanny's Restaurant,105,,Dishwasher
2026-04-29,2026-04-29 15:00:00,2026-04-29 23:30:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Butler Department,115,Butler/Porter,Server 2
2026-04-29,2026-04-29 15:00:00,2026-04-29 23:30:00,Henry Mayo Newhall Hospital,Henry Mayo Newhall Hospital,118,Dishwasher | Deep Cleaning | Must be TB and Physical Tested before Shift,Utility
2026-04-29,2026-04-29 15:00:00,2026-04-29 23:30:00,"LBVH Hotel, LLC - L'Ermitage Beverly Hills",L'Ermitage Beverly Hills,105,,Dishwasher
2026-04-29,2026-04-29 15:00:00,2026-04-29 22:00:00,NBC Universal,NBC Universal Studios | The Market Place,102,URGENT,Cook 2
2026-04-29,2026-04-29 15:30:00,2026-04-29 22:00:00,Malibu Beach Inn,Malibu Beach Inn - BOH,105,,Dishwasher
2026-04-29,2026-04-29 15:30:00,2026-04-30 00:00:00,"Manhattan Beach Hotel TRS LLC., dba Westdrift Manhattan Beach",Manhattan Beach Hotel | Banquet,264,,Event Supervisor
2026-04-29,2026-04-29 16:00:00,2026-04-29 22:00:00,Academy Museum of Motion Pictures,Academy Museum of Motion Pictures - Fanny's Restaurant,105,URGENT,Dishwasher
2026-04-29,2026-04-29 16:00:00,2026-04-30 00:30:00,Irvine Spectrum ,Irvine Spectrum - BOH,105,,Dishwasher
2026-04-29,2026-04-29 16:00:00,2026-04-29 23:00:00,Wolfgang Puck Catering,Wolfgang Puck Catering - L.A. Live,105,,Dishwasher
2026-04-29,2026-04-29 17:00:00,2026-04-29 22:00:00,Griffin Club Los Angeles,Griffin Club Los Angeles,105,,Dishwasher
2026-04-29,2026-04-29 17:00:00,2026-04-30 01:30:00,Pepperdine University,Pepperdine University - HAWC Cafe & Store,102,URGENT,Cook 2
2026-04-29,2026-04-29 22:00:00,2026-04-30 06:30:00,Commerce Casino,Commerce Casino - Employee Dining Room,102,,Cook 2
2026-04-30,2026-04-30 05:00:00,2026-04-30 13:30:00,Google Spruce Goose Offices,Google Spruce Goose - Catering Operations,102,,Cook 2
2026-04-30,2026-04-30 05:00:00,2026-04-30 13:30:00,PIH Health - Good Samaritan Hospital,PIH Health - Good Samaritan Hospital,290,,Cook 3
2026-04-30,2026-04-30 05:00:00,2026-04-30 13:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,102,,Cook 2
2026-04-30,2026-04-30 05:00:00,2026-04-30 13:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,110,,Prep Cook 2
2026-04-30,2026-04-30 05:30:00,2026-04-30 11:00:00,Empowered 4 Life Foundation,@ Empowered 4 Life Foundation,110,,Prep Cook 2
2026-04-30,2026-04-30 05:30:00,2026-04-30 15:00:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,102,,Cook 2
2026-04-30,2026-04-30 06:00:00,2026-04-30 13:30:00,Beverly Hills Unified School District,BHUSD- El Rodeo Elementary,104,,General
2026-04-30,2026-04-30 06:00:00,2026-04-30 13:30:00,Beverly Hills Unified School District,BHUSD - Beverly Hills High School,288,,Cook 1
2026-04-30,2026-04-30 06:00:00,2026-04-30 13:30:00,Beverly Hills Unified School District,BHUSD - Beverly Hills High School,110,,Prep Cook 2
2026-04-30,2026-04-30 06:00:00,2026-04-30 13:30:00,Beverly Hills Unified School District,BHUSD - Beverly Hills High School,104,,General
